latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
33.5089,-7.3571,327.9,1.9,1.4,2013-06-03,1316,Aqua,MODIS,66,6.03,309.3,31.2,D,0
33.5049,-7.3772,324.8,1.9,1.4,2013-06-03,1316,Aqua,MODIS,61,6.03,309.9,20.9,D,0
35.0412,-2.2933,322.6,1.2,1.1,2013-06-08,1335,Aqua,MODIS,63,6.03,305.9,9.8,D,0
33.7791,-5.2679,324.2,1.2,1.1,2013-06-10,1322,Aqua,MODIS,42,6.03,311.5,8.2,D,0
33.1966,-7.7667,321.2,2.4,1.5,2013-06-11,1050,Terra,MODIS,56,6.03,304.1,28.4,D,0
33.9976,-5.2035,320.2,1.5,1.2,2013-06-12,1133,Terra,MODIS,47,6.03,304.8,9.8,D,0
30.8982,-9.7169,330.7,1.0,1.0,2013-06-13,1352,Aqua,MODIS,65,6.03,315.9,10.3,D,0
33.4715,-7.5093,330.4,1.0,1.0,2013-06-15,1340,Aqua,MODIS,66,6.03,310.3,12.1,D,0
33.3866,-7.3105,326.3,1.9,1.4,2013-06-19,1316,Aqua,MODIS,70,6.03,305.3,35.8,D,0
33.8036,-5.6766,330.6,1.1,1.1,2013-06-22,1346,Aqua,MODIS,65,6.03,315.9,10.3,D,0
33.9317,-5.5347,304.8,2.2,1.4,2013-06-23,150,Aqua,MODIS,62,6.03,293.9,16.5,N,0
34.2323,-4.2186,323.4,2.9,1.6,2013-06-23,1251,Aqua,MODIS,49,6.03,309.1,45.6,D,0
33.7706,-5.511,323.8,3.6,1.8,2013-06-23,1251,Aqua,MODIS,47,6.03,312.0,47.1,D,0
34.2331,-4.2232,323.4,2.9,1.6,2013-06-23,1251,Aqua,MODIS,51,6.03,308.9,45.9,D,0
34.6429,-3.2113,322.7,2.5,1.5,2013-06-23,1252,Aqua,MODIS,41,6.03,310.0,22.1,D,0
34.6368,-3.2137,323.9,2.5,1.5,2013-06-23,1252,Aqua,MODIS,38,6.03,309.8,24.3,D,0
34.6371,-3.2379,325.4,2.5,1.5,2013-06-23,1252,Aqua,MODIS,62,6.03,309.6,33.3,D,0
33.8739,-5.1276,334.1,1.0,1.0,2013-06-24,1334,Aqua,MODIS,56,6.03,321.5,9.3,D,0
34.2373,-5.6985,327.7,1.4,1.2,2013-06-28,1133,Terra,MODIS,71,6.03,314.5,16.7,D,0
33.3922,-7.2663,325.0,3.6,1.8,2013-06-29,1038,Terra,MODIS,64,6.03,306.1,43.6,D,0
33.3873,-7.2976,324.1,3.6,1.8,2013-06-29,1038,Terra,MODIS,63,6.03,306.8,42.1,D,0
34.4265,-5.4493,330.4,1.4,1.2,2013-06-29,1353,Aqua,MODIS,68,6.03,314.1,14.3,D,0
34.0458,-5.0903,328.1,1.0,1.0,2013-07-02,1108,Terra,MODIS,55,6.03,310.8,11.3,D,0
33.5187,-5.4976,335.8,1.8,1.3,2013-07-05,1139,Terra,MODIS,63,6.03,313.5,40.5,D,0
35.6162,-5.9644,320.0,1.7,1.3,2013-07-06,1359,Aqua,MODIS,63,6.03,306.2,14.1,D,0
35.5945,-5.9431,354.0,2.2,1.4,2013-07-07,1304,Aqua,MODIS,97,6.03,307.8,192.6,D,0
35.0821,-5.3797,351.0,1.0,1.0,2013-07-07,2229,Terra,MODIS,100,6.03,302.3,61.2,N,0
35.0837,-5.3689,328.8,1.0,1.0,2013-07-07,2229,Terra,MODIS,100,6.03,299.5,24.5,N,0
35.0925,-5.3709,316.6,1.0,1.0,2013-07-07,2229,Terra,MODIS,93,6.03,298.1,12.1,N,0
35.091,-5.3817,331.8,1.0,1.0,2013-07-07,2229,Terra,MODIS,100,6.03,299.8,28.3,N,0
35.0916,-5.3785,308.1,1.7,1.3,2013-07-08,244,Aqua,MODIS,74,6.03,296.9,15.1,N,0
35.0905,-5.3636,308.1,1.7,1.3,2013-07-08,244,Aqua,MODIS,62,6.03,296.8,13.3,N,0
35.7141,-5.7906,317.4,4.7,2.0,2013-07-08,1209,Terra,MODIS,68,6.03,306.6,60.9,D,0
34.2104,-2.515,331.7,1.7,1.3,2013-07-08,1346,Aqua,MODIS,62,6.03,313.0,19.8,D,0
33.4868,-7.3818,337.5,1.0,1.0,2013-07-08,1346,Aqua,MODIS,75,6.03,322.4,14.2,D,0
35.0857,-5.3954,310.7,3.6,1.8,2013-07-08,2312,Terra,MODIS,68,6.03,298.3,48.9,N,0
35.0784,-5.3982,309.2,3.6,1.8,2013-07-08,2312,Terra,MODIS,65,6.03,298.5,45.4,N,0
35.3444,-5.5914,316.5,2.3,1.5,2013-07-09,149,Aqua,MODIS,93,6.03,296.1,43.8,N,0
35.3465,-5.6175,319.4,2.3,1.5,2013-07-09,149,Aqua,MODIS,99,6.03,297.5,51.1,N,0
35.08,-5.3659,307.6,2.2,1.4,2013-07-09,149,Aqua,MODIS,72,6.03,297.2,19.4,N,0
35.082,-5.3901,308.9,2.2,1.4,2013-07-09,149,Aqua,MODIS,76,6.03,296.8,22.0,N,0
35.0814,-5.3847,330.7,1.0,1.0,2013-07-09,1114,Terra,MODIS,77,6.03,316.2,12.6,D,0
35.0822,-5.3895,329.0,3.3,1.7,2013-07-09,1252,Aqua,MODIS,68,6.03,309.4,88.5,D,0
35.0705,-5.3832,332.6,3.3,1.7,2013-07-09,1252,Aqua,MODIS,85,6.03,310.2,113.8,D,0
34.0017,-5.0566,329.6,1.2,1.1,2013-07-09,2216,Terra,MODIS,100,6.03,299.4,30.9,N,2
34.0037,-5.0443,313.8,1.2,1.1,2013-07-09,2216,Terra,MODIS,87,6.03,298.3,10.5,N,2
34.4185,-6.1702,347.5,1.3,1.1,2013-07-11,1102,Terra,MODIS,91,6.03,314.8,52.0,D,0
34.4182,-6.163,355.7,1.3,1.1,2013-07-11,1102,Terra,MODIS,97,6.03,314.9,77.4,D,0
34.417,-6.1564,352.1,1.3,1.1,2013-07-11,1102,Terra,MODIS,94,6.03,313.5,66.0,D,0
33.5892,-7.0815,329.3,1.0,1.0,2013-07-16,1121,Terra,MODIS,38,6.03,314.6,11.8,D,0
34.8945,-6.1768,324.2,1.1,1.0,2013-07-19,1328,Aqua,MODIS,41,6.03,303.0,11.8,D,0
33.8518,-5.3605,329.7,1.4,1.2,2013-07-21,1316,Aqua,MODIS,66,6.03,314.3,15.6,D,0
35.2472,-5.2036,306.5,1.0,1.0,2013-07-23,2229,Terra,MODIS,68,6.03,294.8,6.4,N,0
35.5552,-5.4083,306.1,1.7,1.3,2013-07-24,244,Aqua,MODIS,67,6.03,292.6,14.7,N,0
34.0453,-5.0868,328.0,3.3,1.7,2013-07-24,1031,Terra,MODIS,67,6.03,305.3,74.6,D,0
34.0495,-5.094,328.1,3.3,1.7,2013-07-24,1031,Terra,MODIS,67,6.03,305.9,75.8,D,0
33.7876,-7.008,302.5,2.7,1.6,2013-07-24,2311,Terra,MODIS,50,6.03,290.2,24.6,N,0
35.0084,-3.0616,334.4,1.1,1.0,2013-07-25,1114,Terra,MODIS,77,6.03,310.7,17.3,D,0
35.2489,-5.3306,337.4,1.1,1.1,2013-07-28,1322,Aqua,MODIS,85,6.03,309.2,28.1,D,0
35.2539,-5.3241,339.1,1.1,1.1,2013-07-28,1322,Aqua,MODIS,86,6.03,309.5,32.1,D,0
35.251,-5.3181,335.2,1.1,1.1,2013-07-28,1322,Aqua,MODIS,83,6.03,309.5,23.3,D,0
33.7291,-5.4239,324.9,1.7,1.3,2013-07-29,1050,Terra,MODIS,51,6.03,309.7,13.5,D,0
34.0438,-5.8237,301.1,1.0,1.0,2013-07-30,2235,Terra,MODIS,17,6.03,277.4,3.7,N,0
35.7038,-5.6805,326.1,1.0,1.0,2013-08-01,1120,Terra,MODIS,77,6.03,308.1,10.6,D,0
34.0617,-5.1177,350.1,1.0,1.0,2013-08-03,1108,Terra,MODIS,81,6.03,311.1,47.3,D,0
35.0656,-3.4901,333.7,1.0,1.0,2013-08-04,1328,Aqua,MODIS,73,6.03,315.9,10.2,D,0
32.6026,-6.697,335.7,2.2,1.4,2013-08-05,1411,Aqua,MODIS,68,6.03,319.7,24.9,D,0
32.6007,-6.7202,337.0,2.2,1.4,2013-08-05,1411,Aqua,MODIS,76,6.03,321.3,29.5,D,0
32.6009,-6.7128,340.5,2.2,1.4,2013-08-05,1411,Aqua,MODIS,81,6.03,321.2,47.9,D,0
34.2069,-5.8773,332.3,2.3,1.5,2013-08-07,1044,Terra,MODIS,74,6.03,310.5,46.3,D,0
34.2048,-5.8523,327.3,2.3,1.5,2013-08-07,1044,Terra,MODIS,63,6.03,310.6,24.8,D,0
34.0898,-6.4855,332.4,1.5,1.2,2013-08-07,1359,Aqua,MODIS,69,6.03,313.4,19.5,D,0
35.1262,-3.4092,356.5,1.5,1.2,2013-08-08,1126,Terra,MODIS,98,6.03,313.5,111.0,D,0
35.1181,-3.7432,327.5,1.4,1.2,2013-08-08,1126,Terra,MODIS,60,6.03,310.9,22.2,D,0
35.1229,-3.3924,331.8,1.5,1.2,2013-08-08,1126,Terra,MODIS,74,6.03,311.9,27.3,D,0
33.8102,-6.8296,327.8,1.1,1.0,2013-08-08,1127,Terra,MODIS,64,6.03,313.9,8.7,D,0
35.2375,-3.0072,306.5,1.6,1.2,2013-08-10,149,Aqua,MODIS,68,6.03,293.3,14.1,N,0
34.145,-4.2757,331.7,1.0,1.0,2013-08-10,1114,Terra,MODIS,67,6.03,314.1,15.2,D,0
35.244,-5.8598,333.1,3.5,1.8,2013-08-10,1252,Aqua,MODIS,80,6.03,314.6,74.2,D,0
35.2383,-5.8619,332.1,3.5,1.8,2013-08-10,1252,Aqua,MODIS,83,6.03,314.6,69.5,D,0
30.5525,-9.3659,345.9,1.0,1.0,2013-08-11,233,Aqua,MODIS,100,6.03,305.4,49.5,N,0
30.554,-9.3762,326.8,1.0,1.0,2013-08-11,233,Aqua,MODIS,100,6.03,302.2,20.5,N,0
30.5436,-9.3675,319.1,1.0,1.0,2013-08-11,233,Aqua,MODIS,98,6.03,302.0,11.9,N,0
30.5451,-9.3778,313.1,1.0,1.0,2013-08-11,233,Aqua,MODIS,86,6.03,300.6,6.8,N,0
30.5378,-9.3607,338.9,2.4,1.5,2013-08-11,1158,Terra,MODIS,69,6.03,311.3,81.0,D,0
30.5623,-9.3917,370.9,2.4,1.5,2013-08-11,1158,Terra,MODIS,94,6.03,310.8,375.5,D,0
30.5706,-9.3839,376.0,2.4,1.5,2013-08-11,1158,Terra,MODIS,0,6.03,301.6,449.4,D,0
30.5433,-9.3669,341.8,2.4,1.5,2013-08-11,1158,Terra,MODIS,82,6.03,310.7,101.3,D,0
30.5571,-9.3859,360.3,2.4,1.5,2013-08-11,1158,Terra,MODIS,87,6.03,310.8,257.9,D,0
30.5525,-9.3743,348.0,1.5,1.2,2013-08-11,1333,Aqua,MODIS,93,6.03,312.3,64.5,D,0
30.5496,-9.3904,347.5,1.5,1.2,2013-08-11,1333,Aqua,MODIS,92,6.03,313.7,64.2,D,0
30.5636,-9.3749,403.0,1.5,1.2,2013-08-11,1333,Aqua,MODIS,100,6.03,321.9,462.9,D,0
30.5607,-9.391,414.1,1.5,1.2,2013-08-11,1333,Aqua,MODIS,100,6.03,330.0,608.9,D,0
30.5576,-9.4075,344.5,1.5,1.2,2013-08-11,1333,Aqua,MODIS,90,6.03,311.0,52.3,D,0
30.5745,-9.3772,366.4,1.5,1.2,2013-08-11,1333,Aqua,MODIS,100,6.03,309.3,157.2,D,0
30.5713,-9.3945,415.8,1.5,1.2,2013-08-11,1333,Aqua,MODIS,94,6.03,312.9,638.7,D,0
34.8749,-4.5846,335.1,1.0,1.0,2013-08-11,1334,Aqua,MODIS,66,6.03,312.9,20.6,D,0
33.6553,-6.5095,356.5,1.0,1.0,2013-08-11,1334,Aqua,MODIS,97,6.03,326.3,47.2,D,0
33.657,-6.4986,342.6,1.0,1.0,2013-08-11,1334,Aqua,MODIS,84,6.03,324.9,16.8,D,0
33.6463,-6.5075,346.1,1.0,1.0,2013-08-11,1334,Aqua,MODIS,88,6.03,325.8,23.6,D,0
35.2661,-5.6757,374.0,1.0,1.0,2013-08-11,1335,Aqua,MODIS,100,6.03,313.9,109.9,D,0
35.2645,-5.6865,410.3,1.0,1.0,2013-08-11,1335,Aqua,MODIS,100,6.03,325.3,300.6,D,0
30.5445,-9.3981,326.2,1.1,1.1,2013-08-11,2258,Terra,MODIS,100,6.03,303.8,21.9,N,0
30.5681,-9.3967,320.0,1.1,1.1,2013-08-11,2258,Terra,MODIS,100,6.03,300.3,16.1,N,0
30.5539,-9.4007,367.2,1.1,1.1,2013-08-11,2258,Terra,MODIS,100,6.03,308.0,123.3,N,0
30.5554,-9.3887,340.3,1.1,1.1,2013-08-11,2258,Terra,MODIS,100,6.03,306.4,45.6,N,0
30.5524,-9.4124,335.7,1.1,1.1,2013-08-11,2258,Terra,MODIS,100,6.03,301.9,38.0,N,0
30.546,-9.3861,341.1,1.1,1.1,2013-08-11,2258,Terra,MODIS,100,6.03,307.9,47.5,N,0
30.5634,-9.4022,324.7,1.1,1.1,2013-08-11,2258,Terra,MODIS,100,6.03,300.6,20.5,N,0
30.5648,-9.3909,316.7,1.1,1.1,2013-08-11,2258,Terra,MODIS,93,6.03,300.2,10.5,N,0
30.5613,-9.4023,308.8,3.9,1.8,2013-08-12,316,Aqua,MODIS,63,6.03,296.7,40.9,N,0
30.5648,-9.4212,373.0,1.8,1.3,2013-08-12,1103,Terra,MODIS,100,6.03,311.3,248.6,D,0
30.5511,-9.4021,334.8,1.8,1.3,2013-08-12,1103,Terra,MODIS,69,6.03,310.2,39.9,D,0
30.5626,-9.4,367.0,1.8,1.3,2013-08-12,1103,Terra,MODIS,100,6.03,314.8,201.9,D,0
30.5398,-9.3815,340.3,1.7,1.3,2013-08-12,1416,Aqua,MODIS,80,6.03,316.1,53.3,D,0
30.5493,-9.403,349.3,1.7,1.3,2013-08-12,1416,Aqua,MODIS,91,6.03,316.5,89.5,D,0
30.5475,-9.4213,349.6,1.7,1.3,2013-08-12,1416,Aqua,MODIS,91,6.03,317.4,89.1,D,0
30.5608,-9.4052,402.2,1.7,1.3,2013-08-12,1416,Aqua,MODIS,100,6.03,324.8,547.8,D,0
30.5592,-9.4212,354.9,1.7,1.3,2013-08-12,1416,Aqua,MODIS,96,6.03,320.5,115.1,D,0
30.5625,-9.3887,338.6,1.7,1.3,2013-08-12,1416,Aqua,MODIS,77,6.03,313.4,47.0,D,0
33.5104,-5.6455,334.9,1.2,1.1,2013-08-13,1322,Aqua,MODIS,65,6.03,322.1,12.0,D,0
34.3746,-6.134,330.8,1.9,1.3,2013-08-14,1050,Terra,MODIS,68,6.03,314.6,31.1,D,0
33.9326,-4.5989,335.1,1.6,1.3,2013-08-15,1133,Terra,MODIS,48,6.03,319.3,29.8,D,0
33.9349,-4.6107,334.0,1.6,1.3,2013-08-15,1133,Terra,MODIS,76,6.03,318.4,28.5,D,0
33.9316,-4.5938,336.0,1.6,1.3,2013-08-15,1133,Terra,MODIS,79,6.03,319.2,34.9,D,0
35.2338,-5.6597,328.8,1.7,1.3,2013-08-15,1310,Aqua,MODIS,59,6.03,309.5,28.6,D,0
34.9213,-3.7301,324.3,2.2,1.4,2013-08-16,1037,Terra,MODIS,59,6.03,310.8,22.7,D,0
35.7872,-5.5902,338.8,2.6,1.5,2013-08-17,1258,Aqua,MODIS,89,6.03,300.8,128.1,D,0
35.3439,-5.6523,407.8,1.0,1.0,2013-08-18,1341,Aqua,MODIS,100,6.03,320.7,307.4,D,0
35.3424,-5.6635,361.1,1.0,1.0,2013-08-18,1341,Aqua,MODIS,100,6.03,312.0,78.7,D,0
34.9974,-3.1071,330.8,1.0,1.0,2013-08-20,1328,Aqua,MODIS,65,6.03,312.8,9.4,D,0
32.7806,-6.5869,311.8,1.4,1.2,2013-08-20,2253,Terra,MODIS,83,6.03,293.3,14.1,N,0
32.7911,-6.5886,304.2,1.4,1.2,2013-08-20,2253,Terra,MODIS,50,6.03,293.3,5.7,N,0
32.7822,-6.5718,309.7,1.4,1.2,2013-08-20,2253,Terra,MODIS,78,6.03,293.7,11.7,N,0
35.1606,-2.804,311.2,1.1,1.0,2013-08-21,1056,Terra,MODIS,28,6.03,300.7,7.0,D,3
34.0267,-5.1669,333.9,2.1,1.4,2013-08-23,1044,Terra,MODIS,77,6.03,310.0,38.7,D,0
34.0236,-5.1519,336.1,2.1,1.4,2013-08-23,1044,Terra,MODIS,79,6.03,310.2,49.3,D,0
34.0248,-5.1447,332.4,2.1,1.4,2013-08-23,1044,Terra,MODIS,74,6.03,310.2,34.2,D,0
33.7016,-6.6961,301.4,1.0,1.0,2013-08-24,2228,Terra,MODIS,41,6.03,277.7,5.9,N,0
33.5183,-7.2199,322.7,1.0,1.0,2013-08-26,1115,Terra,MODIS,51,6.03,304.7,6.8,D,0
33.5092,-7.2216,332.5,1.0,1.0,2013-08-26,1115,Terra,MODIS,78,6.03,305.8,18.9,D,0
33.9057,-4.8127,321.5,1.0,1.0,2013-08-26,1115,Terra,MODIS,61,6.03,305.0,7.3,D,0
33.5107,-7.2326,337.2,1.0,1.0,2013-08-26,1115,Terra,MODIS,83,6.03,306.1,26.2,D,0
31.6543,-8.0208,303.1,1.9,1.3,2013-08-26,2216,Terra,MODIS,53,6.03,292.2,11.5,N,2
33.6214,-6.3597,331.3,1.3,1.1,2013-08-28,1102,Terra,MODIS,78,6.03,306.6,19.6,D,0
33.6205,-6.3526,326.2,1.3,1.1,2013-08-28,1102,Terra,MODIS,70,6.03,306.1,11.7,D,0
33.8899,-4.6496,325.2,1.5,1.2,2013-08-30,1050,Terra,MODIS,52,6.03,308.7,15.3,D,0
35.786,-5.6671,317.5,2.2,1.4,2013-08-30,1405,Aqua,MODIS,68,6.03,297.7,21.7,D,0
34.1308,-5.8182,331.4,1.3,1.1,2013-09-01,1352,Aqua,MODIS,71,6.03,314.0,15.2,D,0
34.3897,-2.7551,332.5,1.4,1.2,2013-09-02,1120,Terra,MODIS,79,6.03,307.5,30.5,D,0
34.3961,-2.7479,327.6,1.4,1.2,2013-09-02,1120,Terra,MODIS,73,6.03,307.4,18.7,D,0
33.8678,-5.4007,333.0,1.1,1.0,2013-09-02,1121,Terra,MODIS,78,6.03,312.1,19.0,D,0
34.3837,-2.7529,347.4,1.9,1.3,2013-09-02,1257,Aqua,MODIS,92,6.03,311.5,108.3,D,0
34.3797,-2.7731,325.9,1.9,1.3,2013-09-02,1257,Aqua,MODIS,67,6.03,309.6,26.4,D,0
34.3885,-2.7596,349.8,1.9,1.3,2013-09-02,1257,Aqua,MODIS,94,6.03,312.0,119.3,D,0
34.0456,-5.6501,307.2,1.1,1.0,2013-09-02,2222,Terra,MODIS,71,6.03,297.1,5.8,N,0
32.6055,-6.6733,346.0,1.0,1.0,2013-09-03,1340,Aqua,MODIS,88,6.03,325.5,26.6,D,0
33.5511,-6.6634,328.6,1.0,1.0,2013-09-10,1346,Aqua,MODIS,66,6.03,314.9,6.4,D,0
33.888,-4.6615,326.1,1.0,1.0,2013-09-11,1114,Terra,MODIS,73,6.03,302.9,14.3,D,0
33.8706,-5.8448,327.5,1.2,1.1,2013-09-13,1102,Terra,MODIS,78,6.03,302.2,15.5,D,0
33.8721,-5.8577,322.8,1.2,1.1,2013-09-13,1102,Terra,MODIS,72,6.03,301.8,8.3,D,0
35.9018,-5.4418,319.0,1.3,1.2,2013-09-16,1132,Terra,MODIS,53,6.03,294.5,16.6,D,0
35.9045,-5.4567,342.4,1.3,1.1,2013-09-16,1132,Terra,MODIS,0,6.03,294.7,63.2,D,0
33.4626,-6.0869,333.8,1.4,1.2,2013-09-16,1133,Terra,MODIS,86,6.03,300.5,43.5,D,0
33.4671,-6.0922,319.3,1.4,1.2,2013-09-16,1133,Terra,MODIS,59,6.03,298.6,15.8,D,0
33.4644,-6.0775,325.2,1.4,1.2,2013-09-16,1133,Terra,MODIS,78,6.03,298.8,25.0,D,0
34.3934,-2.7217,326.5,1.2,1.1,2013-09-16,1310,Aqua,MODIS,58,6.03,308.0,13.6,D,0
33.9401,-5.8717,324.2,1.0,1.0,2013-09-19,1340,Aqua,MODIS,61,6.03,309.0,6.5,D,0
33.9416,-5.8608,328.3,1.0,1.0,2013-09-19,1340,Aqua,MODIS,71,6.03,309.9,11.4,D,0
33.7399,-6.8245,323.3,1.1,1.1,2013-09-20,1108,Terra,MODIS,64,6.03,308.2,8.0,D,0
33.928,-4.6055,324.0,1.0,1.0,2013-09-20,1108,Terra,MODIS,63,6.03,310.4,8.0,D,0
34.2607,-4.2919,321.1,1.0,1.0,2013-09-20,1108,Terra,MODIS,44,6.03,307.1,7.4,D,0
34.2591,-4.2812,322.0,1.0,1.0,2013-09-20,1108,Terra,MODIS,51,6.03,307.1,8.1,D,0
33.5798,-6.7055,325.4,1.1,1.1,2013-09-20,1108,Terra,MODIS,71,6.03,308.2,10.5,D,0
35.4299,-6.0226,319.8,2.4,1.5,2013-09-21,1151,Terra,MODIS,51,6.03,306.3,21.4,D,0
34.1794,-4.8147,339.6,1.0,1.0,2013-09-21,1328,Aqua,MODIS,84,6.03,316.2,25.1,D,0
34.1778,-4.8256,329.6,1.0,1.0,2013-09-21,1328,Aqua,MODIS,67,6.03,315.5,10.2,D,0
33.8784,-4.6532,331.0,1.2,1.1,2013-09-22,1056,Terra,MODIS,72,6.03,314.9,18.2,D,0
35.1656,-5.8021,330.2,2.7,1.6,2013-09-22,1411,Aqua,MODIS,43,6.03,305.2,67.7,D,0
33.8262,-6.6285,323.6,1.1,1.0,2013-09-25,1127,Terra,MODIS,62,6.03,305.3,10.6,D,0
33.68,-6.8662,321.8,1.1,1.0,2013-09-25,1127,Terra,MODIS,45,6.03,306.9,7.3,D,0
35.795,-5.5441,312.5,3.9,1.8,2013-10-05,1203,Terra,MODIS,53,6.03,298.7,47.0,D,0
35.7891,-5.5514,312.9,3.9,1.8,2013-10-05,1203,Terra,MODIS,56,6.03,298.7,51.4,D,0
33.4034,-6.517,324.2,1.0,1.0,2013-10-05,1340,Aqua,MODIS,66,6.03,308.5,9.2,D,0
33.8062,-6.9274,322.6,1.0,1.0,2013-10-05,1340,Aqua,MODIS,60,6.03,304.9,9.0,D,0
35.797,-5.5555,315.1,1.1,1.0,2013-10-05,1341,Aqua,MODIS,56,6.03,304.9,6.2,D,0
33.7169,-7.2091,318.8,1.2,1.1,2013-10-06,1108,Terra,MODIS,46,6.03,302.3,8.8,D,0
35.2248,-5.6457,319.3,1.6,1.3,2013-10-09,1138,Terra,MODIS,54,6.03,302.7,18.7,D,0
33.2315,-7.8649,325.4,1.3,1.1,2013-10-09,1139,Terra,MODIS,68,6.03,307.2,12.8,D,0
33.3528,-7.884,331.8,1.2,1.1,2013-10-10,1358,Aqua,MODIS,78,6.03,305.3,24.1,D,0
33.3552,-7.8781,322.2,1.2,1.1,2013-10-10,1358,Aqua,MODIS,57,6.03,305.0,9.3,D,0
33.3537,-7.8913,328.3,1.2,1.1,2013-10-10,1358,Aqua,MODIS,73,6.03,305.4,18.3,D,0
35.0474,-3.9965,314.0,2.9,1.6,2013-10-12,1031,Terra,MODIS,56,6.03,299.1,21.9,D,0
35.6344,-5.6987,313.9,1.0,1.0,2013-10-13,1114,Terra,MODIS,29,6.03,300.3,3.9,D,0
35.839,-5.5187,312.8,1.0,1.0,2013-10-13,1114,Terra,MODIS,56,6.03,297.6,7.5,D,0
35.8406,-5.5297,310.9,1.0,1.0,2013-10-13,1114,Terra,MODIS,42,6.03,299.2,5.9,D,0
35.6329,-5.6878,317.5,1.0,1.0,2013-10-13,1114,Terra,MODIS,68,6.03,303.3,6.6,D,0
35.104,-6.0377,328.6,1.0,1.0,2013-10-14,1334,Aqua,MODIS,83,6.03,298.4,20.2,D,0
34.1021,-6.4952,315.9,1.0,1.0,2013-10-14,1334,Aqua,MODIS,41,6.03,295.8,5.3,D,0
35.3492,-5.5912,311.9,1.4,1.2,2013-10-19,1353,Aqua,MODIS,34,6.03,298.9,8.4,D,0
35.1172,-6.0565,313.7,1.3,1.1,2013-10-19,1353,Aqua,MODIS,47,6.03,297.3,8.2,D,0
33.8783,-6.1916,322.2,1.0,1.0,2013-10-20,1120,Terra,MODIS,60,6.03,303.4,9.5,D,0
35.7159,-5.7549,313.3,1.0,1.0,2013-10-20,1120,Terra,MODIS,49,6.03,300.1,4.5,D,0
35.2405,-5.9353,319.8,1.0,1.0,2013-10-21,1340,Aqua,MODIS,69,6.03,307.4,5.5,D,0
35.1058,-6.0507,322.4,1.0,1.0,2013-10-21,1340,Aqua,MODIS,73,6.03,298.1,12.5,D,0
33.6666,-6.4667,323.5,1.0,1.0,2013-10-21,1340,Aqua,MODIS,68,6.03,311.5,7.7,D,0
35.8013,-5.7253,310.3,1.0,1.0,2013-10-21,1340,Aqua,MODIS,34,6.03,293.3,5.1,D,0
35.6794,-5.6019,317.3,1.1,1.0,2013-10-21,1340,Aqua,MODIS,67,6.03,301.2,8.0,D,0
35.3326,-5.5109,310.6,2.8,1.6,2013-10-21,2305,Terra,MODIS,71,6.03,281.7,55.3,N,0
35.3351,-5.4738,307.7,2.8,1.6,2013-10-21,2305,Terra,MODIS,56,6.03,277.3,47.9,N,0
33.5696,-7.5146,309.1,1.3,1.1,2013-10-23,2252,Terra,MODIS,76,6.03,289.9,13.6,N,2
33.526,-5.4648,308.9,1.8,1.3,2013-10-25,1139,Terra,MODIS,30,6.03,281.9,18.6,D,0
33.5298,-5.4845,310.6,1.8,1.3,2013-10-25,1139,Terra,MODIS,38,6.03,284.1,21.4,D,0
33.5243,-5.4799,315.4,1.8,1.3,2013-10-25,1139,Terra,MODIS,69,6.03,284.0,32.0,D,0
33.6876,-7.1868,313.7,1.0,1.0,2013-10-29,1114,Terra,MODIS,68,6.03,291.8,8.7,D,0
35.1459,-6.0657,306.4,1.0,1.0,2013-10-30,1334,Aqua,MODIS,44,6.03,294.5,3.6,D,0
34.2314,-6.5613,313.7,1.0,1.0,2013-10-30,1334,Aqua,MODIS,59,6.03,301.0,7.1,D,0
35.6027,-5.8496,318.5,1.0,1.0,2013-10-30,1335,Aqua,MODIS,70,6.03,300.6,10.4,D,0
35.6043,-5.8387,312.4,1.0,1.0,2013-10-30,1335,Aqua,MODIS,54,6.03,301.4,5.4,D,0
33.9053,-4.1735,315.3,1.1,1.0,2013-10-31,1102,Terra,MODIS,68,6.03,293.9,11.2,D,0
35.2149,-4.0622,311.8,4.4,1.9,2013-10-31,1417,Aqua,MODIS,0,6.03,292.9,69.7,D,0
35.2172,-4.0124,313.7,4.5,1.9,2013-10-31,1417,Aqua,MODIS,44,6.03,293.9,80.2,D,0
35.2165,-4.0169,316.3,4.5,1.9,2013-10-31,1417,Aqua,MODIS,57,6.03,293.8,101.6,D,0
35.2237,-4.0194,304.9,1.4,1.2,2013-10-31,2204,Terra,MODIS,24,6.03,285.9,11.9,N,0
35.2161,-4.0264,309.7,1.4,1.2,2013-10-31,2204,Terra,MODIS,78,6.03,285.6,18.3,N,0
35.5485,-5.7073,312.6,1.2,1.1,2013-11-01,1322,Aqua,MODIS,55,6.03,299.6,9.0,D,0
34.1401,-4.4453,313.1,1.1,1.1,2013-11-05,1120,Terra,MODIS,62,6.03,298.7,7.0,D,0
35.1341,-3.683,307.0,1.2,1.1,2013-11-05,1120,Terra,MODIS,34,6.03,291.1,7.3,D,0
35.138,-3.6888,311.6,1.2,1.1,2013-11-05,1120,Terra,MODIS,61,6.03,290.4,10.4,D,0
33.7748,-6.314,314.9,1.0,1.0,2013-11-05,1120,Terra,MODIS,66,6.03,298.3,6.9,D,0
35.2347,-2.9595,319.6,1.3,1.1,2013-11-05,1120,Terra,MODIS,77,6.03,292.3,21.2,D,0
